iso,lat,lng,type,count,label,info,precision
ZAF,-34.4187,19.23446,recipient,10,"Edoovillage #1526 - South Africa, Hermanus: Sparklekids Vars","Hermanus, open, 100 students",city
NAM,-21.9086,18.1645,recipient,1,"Edoovillage #1527 - Namibia, Otovi: Schulheim Kohareb","Namibia, completed, 135 students",country
ROU,47.85,25.91667,recipient,15,"Edoovillage #1528 - Romania, Rădăuţi: Settlement of Children","Rădăuți, completed, 200 students",city
SRB,44.8458,20.40116,recipient,15,"Edoovillage #1529 - Serbia, Zemun: Kreacije Savremenog Detin","Zemun, completed, 50 students",city
DOM,18.48511,-69.84757,recipient,5,"Edoovillage #1530 - Dominican Republic, Santo Domingo Este: ","Santo Domingo Este, open, 200 students",city
NGA,9.6103,8.1477,recipient,0,"Edoovillage #1531 - Nigeria, Amauzari: St. Theresa's Parish","Nigeria, open, 20 students",country
CHE,47.55839,7.57327,recipient,4,"Edoovillage #1532 - Switzerland, Basel: Primarschule Dreiros","Basel, completed, 16 students",city
AFG,34.34817,62.19967,recipient,6,"Edoovillage #1533 - Afghanistan, Herat: Nachhilfeunterricht ","Herāt, open, 600 students",city
TZA,-6.3558,34.8183,recipient,1,"Edoovillage #1534 - Tanzania, Ngorongoro: Endulen Buschkrank","Tanzania, completed, 70 students",country
CHE,46.20222,6.14569,recipient,5,"Edoovillage #1535 - Switzerland, Geneva: Empowerment Lab","Genève, completed, 10 students",city
ZWE,-18.927,29.7178,recipient,10,"Edoovillage #1536 - Zimbabwe, Matibi: Friends for Matibi","Zimbabwe, completed, 50 students",country
TGO,6.12874,1.22154,recipient,2,"Edoovillage #1537 - Togo, Lomé: School NET (School of the Ne","Lomé, open, 1600 students",city
KEN,0.6899,37.9531,recipient,3,"Edoovillage #1538 - Kenya, Kwale: Boyani Pefa Academy | Iman","Kenya, completed, 120 students",country
UGA,1.2822,32.3437,recipient,7,"Edoovillage #1539 - Uganda, Bwera: Rusese Pride Secondary Sc","Uganda, open, 270 students",country
DEU,53.59337,9.47629,recipient,0,"Edoovillage #1540 - Germany, Stade: Private Hilfsinitiativen","Stade, completed, 0 students",city
MMR,20.78919,97.03776,recipient,10,"Edoovillage #1541 - Myanmar, Taunggyi: St. Aloysius Gonzaga ","Taunggyi, completed, 100 students",city
UGA,0.31628,32.58219,recipient,27,"Edoovillage #1542 - Uganda, Kampala: Rhythm of Life","Kampala, completed, 50 students",city
IND,19.17132,83.41428,recipient,1,"Edoovillage #1543 - India, RAYAGADA: Free Computer Learning ","Rāyagada, open, 100 students",city
GHA,6.38706,-0.37738,recipient,2,"Edoovillage #1544 - Ghana, Klo Begoro: 3 schools | Heidelber","Begoro, open, 125 students",city
KEN,0.0607,34.28806,recipient,2,"Edoovillage #1545 - Kenya, Siaya : Schizophrenia Society Of ","Siaya, open, 1500 students",city
DEU,51.47805,6.8625,recipient,10,"Edoovillage #1546 - Germany, Oberhausen: Chancen und Teilhab","Oberhausen, completed, 12 students",city
DEU,53.55073,9.99302,recipient,29,"Edoovillage #1547 - Germany, Hamburg: Stadtteilschule Kirchw","Hamburg, completed, 1052 students",city
TZA,-2.51667,32.9,recipient,10,"Edoovillage #1548 - Tanzania, Mwanza: Stipendienprogramm | E","Mwanza, completed, 11 students",city
ZAF,-33.963,22.46173,recipient,2,"Edoovillage #1549 - South Africa, George: Education Center i","George, completed, 1000 students",city
TZA,-10.26667,40.18333,recipient,16,"Edoovillage #1550 - Tanzania, Mtwara: Ndanda school of Nursi","Mtwara, completed, 179 students",city
UGA,1.71464,33.61113,recipient,0,"Edoovillage #1551 - Uganda, Soroti: Christian Hubs","Soroti, open, 120 students",city
COD,-3.3386,23.4198,recipient,0,"Edoovillage #1552 - Congo (Kinshasa), Lukala: Ecole Institut","Congo (Kinshasa), open, 36 students",country
COD,-3.3386,23.4198,recipient,0,"Edoovillage #1553 - Congo (Kinshasa), Lukala: Ecole Conventi","Congo (Kinshasa), open, 601 students",country
COD,-3.3386,23.4198,recipient,1,"Edoovillage #1554 - Congo (Kinshasa), Lukala: Ecole Institut","Congo (Kinshasa), open, 735 students",country
TZA,-2.51667,32.9,recipient,0,"Edoovillage #1555 - Tanzania, Mwanza: STEP GROUP TANZANIA. I","Mwanza, open, 200 students",city
TZA,-6.3558,34.8183,recipient,0,"Edoovillage #1556 - Tanzania, Ndala Ward: Expansion Computer","Tanzania, open, 20 students",country
DEU,51.45657,7.01228,recipient,28,"Edoovillage #1557 - Germany, Essen: Integrationsprojekt One ","Essen, completed, 50 students",city
GHA,7.9453,-1.2192,recipient,8,"Edoovillage #1558 - Ghana, Ampenyi: School Ampenyi | ANAD eV","Ghana, open, 50 students",country
GHA,6.68848,-1.62443,recipient,11,"Edoovillage #1559 - Ghana, Kumasi: School Economy For the Co","Kumasi, open, 100 students",city
SLE,8.48714,-13.2356,recipient,12,"Edoovillage #1560 - Sierra Leone, Freetown: EB Williams Muni","Freetown, open, 825 students",city
COG,-4.26613,15.28318,recipient,66,"Edoovillage #1561 - Congo (Brazzaville), Brazzaville: Ecole ","Brazzaville, completed, 400 students",city
THA,17.41567,102.78589,recipient,7,"Edoovillage #1562 - Thailand, Udon Thani: Volunt2Thai Campus","Udon Thani, open, 100 students",city
DEU,51.25435,6.39441,recipient,2,"Edoovillage #1564 - Germany, Viersen: ZUE Zentrale Unterbrin","Viersen, completed, 100 students",city
TGO,8.6607,0.8991,recipient,1,"Edoovillage #1565 - Togo, Sika Kondji: CEG Sika Kondji | Hei","Togo, open, 279 students",country
TGO,8.6607,0.8991,recipient,1,"Edoovillage #1566 - Togo, Atakpamede: CEG Atakpamede Kondji ","Togo, open, 311 students",country
ALB,41.1417,20.0611,recipient,3,"Edoovillage #1567 - Albania, Fushe Arrez: Missionsstation | ","Albania, completed, 30 students",country
UGA,1.43314,31.35241,recipient,2,"Edoovillage #1568 - Uganda, Hoima Municipality:  Skilling un","Hoima, completed, 75 students",city
GHA,7.9453,-1.2192,recipient,30,"Edoovillage #1569 - Ghana, Dumanafo Mamponteng: Solid Stone ","Ghana, completed, 390 students",country
MLI,17.1681,-4.3464,recipient,3,"Edoovillage #1570 - Mali, Takoti: Ecole Fondamentale Verena ","Mali, open, 450 students",country
TGO,8.98333,1.13333,recipient,10,"Edoovillage #1571 - Togo, Sokodé: Association Didaurè BIYA","Sokodé, completed, 61 students",city
NPL,27.70169,85.3206,recipient,5,"Edoovillage #1572 - Nepal, Kathmandu: Self-Help Group for Ce","Kathmandu, open, 200 students",city
NPL,27.70169,85.3206,recipient,4,"Edoovillage #1573 - Nepal, Kathmandu: Nepal Jesuit Social In","Kathmandu, open, 200 students",city
IND,22.56263,88.36304,recipient,16,"Edoovillage #1574 - India, Kolkata: Institute for Indian Mot","Kolkata, open, 4000 students",city
TGO,9.25025,0.78213,recipient,3,"Edoovillage #1575 - Togo, Bassar: Berufsschulneubau in Bassa","Bassar, open, 249 students",city
TZA,-6.3558,34.8183,recipient,0,"Edoovillage #1576 - Tanzania, Ngusero, Arusha: Good Hope Pre","Tanzania, open, 1182 students",country
SEN,16.01793,-16.48962,recipient,14,"Edoovillage #1577 - Senegal, Saint-Louis: Origen DIADEM Open","Saint-Louis, open, 750 students",city
SEN,14.6937,-17.44406,recipient,8,"Edoovillage #1578 - Senegal, Grand Dakar: Origen Dunia Kato ","Dakar, open, 200 students",city
DEU,53.16118,12.48287,recipient,0,"Edoovillage #1579 - Germany, Wittstock / Dosse: Volkssolidar","Wittstock, completed, 18 students",city
UGA,0.18333,30.08333,recipient,6,"Edoovillage #1580 - Uganda, Kasese: Liberty college of Manag","Kasese, completed, 356 students",city
GHA,7.9453,-1.2192,recipient,51,"Edoovillage #1581 - Ghana, Kumawu: TWENEBOA KODUA SENIOR HIG","Ghana, completed, 3300 students",country
UGA,-0.74064,30.99632,recipient,1,"Edoovillage #1582 - Uganda, Nakivale: SCHOOL FOR REFUGEE GIR","Nakivale Refugee Camp, open, 100 students",city
NZL,-36.84853,174.76349,recipient,13,"Edoovillage #1583 - New Zealand, Auckland: Woven Earth","Auckland, open, 0 students",city
GHA,6.68848,-1.62443,recipient,26,"Edoovillage #1584 - Ghana, Mamponteng Kumasi: Catholic Prima","Kumasi, completed, 390 students",city
UGA,1.2822,32.3437,recipient,2,"Edoovillage #1585 - Uganda, Kikuube: SELF-WORTH FOUNDATION -","Uganda, completed, 60 students",country
GHA,7.9453,-1.2192,recipient,0,"Edoovillage #1586 - Ghana, Ko Parish: Yezu Tang Vocational C","Ghana, open, 40 students",country
ZWE,-17.82772,31.05337,recipient,9,"Edoovillage #1587 - Zimbabwe, Harare: St. Rupert Mayer Jesui","Harare, open, 50 students",city
UGA,1.2822,32.3437,recipient,6,"Edoovillage #1588 - Uganda, Lweza: Lake View High School","Uganda, open, 120 students",country
BIH,44.1442,17.8347,recipient,15,"Edoovillage #1589 - Bosnia and Herzegovina, Srebrenik: JU Pr","Bosnia and Herzegovina, completed, 903 students",country
GHA,7.9453,-1.2192,recipient,28,"Edoovillage #1590 - Ghana, Gomoa Fetteh: Hope College | Hild","Ghana, open, 427 students",country
BRA,-16.25667,-56.62278,recipient,19,"Edoovillage #1591 - Brazil, Poconé: Escola Fazenda Jofre Vel","Poconé, completed, 20 students",city
KHM,12.6992,105.0397,recipient,8,"Edoovillage #1592 - Cambodia, Toek Chum village, Ta An commu","Cambodia, open, 188 students",country
MRT,20.4667,-10.4951,recipient,4,"Edoovillage #1593 - Mauritania, Nouakchoot: Selam Schule | H","Mauritania, open, 50 students",country
COD,-4.32758,15.31357,recipient,19,"Edoovillage #1594 - Congo (Kinshasa), Kinshasa: Centre de Fo","Kinshasa, completed, 175 students",city
COD,-6.47833,16.81735,recipient,0,"Edoovillage #1595 - Congo (Kinshasa), Kasongo-Lunda: College","Kasongo-Lunda, open, 415 students",city
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1596 - Congo (Kinshasa), Kinshasa: Institut Lum","Kinshasa, open, 1230 students",city
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1597 - Congo (Kinshasa), Kinshasa: ITC NDJILI |","Kinshasa, open, 615 students",city
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1598 - Congo (Kinshasa), Kinshasa: Institut de ","Kinshasa, open, 944 students",city
COD,-4.38361,15.39139,recipient,0,"Edoovillage #1599 - Congo (Kinshasa), Masina: ISCOM MASINA |","Masina, open, 617 students",city
COD,-4.38361,15.39139,recipient,0,"Edoovillage #1600 - Congo (Kinshasa), Masina: INSTITUT BAHUM","Masina, open, 315 students",city
COD,-3.3386,23.4198,recipient,0,"Edoovillage #1601 - Congo (Kinshasa), Kimbanseke: I.T.C. MOK","Congo (Kinshasa), open, 417 students",country
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1602 - Congo (Kinshasa), Kinshasa: I.T.C. CETA ","Kinshasa, open, 931 students",city
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1603 - Congo (Kinshasa), Kinshasa: INSTITUT DE ","Kinshasa, open, 946 students",city
COD,-4.32758,15.31357,recipient,0,"Edoovillage #1604 - Congo (Kinshasa), Kinshasa: ECOLE D’AFRI","Kinshasa, open, 258 students",city
COD,-3.3386,23.4198,recipient,0,"Edoovillage #1605 - Congo (Kinshasa), Pelende: Ecole Primair","Congo (Kinshasa), open, 343 students",country
GHA,6.09392,-0.83599,recipient,20,"Edoovillage #1606 - Ghana, Kade: Kade Mcneilus SDA Junior Hi","Kade, completed, 216 students",city
KEN,0.33474,34.48796,recipient,3,"Edoovillage #1607 - Kenya, Mumias East: People against Pover","Mumias, open, 1000 students",city
CHE,46.7368,8.2869,recipient,25,"Edoovillage #1608 - Switzerland, Randa: Schulen Randa/Täsch ","Switzerland, completed, 100 students",country
CHE,47.36667,8.55,recipient,2,"Edoovillage #1609 - Switzerland, Zurich: OFF (COVID-19-CH)","Zürich, completed, 10 students",city
ROU,45.8245,25.0942,recipient,5,"Edoovillage #1610 - Romania, Boldesti-Scaeni: Mihai Viteazul","Romania, completed, 300 students",country
LBN,33.9116,35.8965,recipient,25,"Edoovillage #1611 - Lebanon, Ghaza: Damma Educational Centre","Lebanon, completed, 456 students",country
PER,-8.37915,-74.55387,recipient,10,"Edoovillage #1612 - Peru, Pucallpa, Dedtriti de Yarina Cocha","Pucallpa, open, 25 students",city
NPL,28.3009,84.1339,recipient,12,"Edoovillage #1613 - Nepal, Nishankhe, Okhaldungha: Mahrberg ","Nepal, completed, 200 students",country
RWA,-2.0147,29.9194,recipient,26,"Edoovillage #1614 - Rwanda, Kirengeri: Gahengeri Primary Sch","Rwanda, completed, 825 students",country
IND,28.65195,77.23149,recipient,1,"Edoovillage #1615 - India, New Delhi: Sunshine Project of 'S","Delhi, completed, 100 students",city
IND,28.65195,77.23149,recipient,1,"Edoovillage #1616 - India, New Delhi: SVM Education Centre o","Delhi, completed, 100 students",city
TGO,8.6607,0.8991,recipient,0,"Edoovillage #1617 - Togo, Adetikopé-Awan: Schule Adetikopé-A","Togo, open, 100 students",country
BIH,44.1442,17.8347,recipient,19,"Edoovillage #1618 - Bosnia and Herzegovina, Tojšići: JU Osno","Bosnia and Herzegovina, completed, 187 students",country
MMR,16.29415,95.39742,recipient,0,"Edoovillage #1619 - Myanmar,  Bogalay Township: D&D High Sch","Bogale, open, 50 students",city
GRC,39.4201,23.1104,recipient,0,"Edoovillage #1620 - Greece, Polikastro : Open Cultural Cente","Greece, open, 10 students",country
IND,26.16638,75.78824,recipient,2,"Edoovillage #1621 - India, Tonk: Rajasthan Tonk School","Tonk, open, 151 students",city
GHA,7.9453,-1.2192,recipient,0,"Edoovillage #1622 - Ghana, Santrokofi-Bume (Sanko): Kids Cor","Ghana, open, 25 students",country
TZA,-6.3558,34.8183,recipient,10,"Edoovillage #1623 - Tanzania, Mbesa: Handwerkerschule Nazare","Tanzania, open, 70 students",country
AGO,-5.56198,12.19476,recipient,65,"Edoovillage #1482 - Angola,  Cabinda: Ecole des refugiés Reg","Cabinda, open, 900 students",city
ZAF,-25.74486,28.18783,recipient,31,"Edoovillage #1624 - South Africa, Pretoria: Down's Syndrome ","Pretoria, open, 45 students",city
UGA,0.31628,32.58219,recipient,0,"Edoovillage #1625 - Uganda, kampala: ORPHANS SMILE UGANDA","Kampala, open, 23 students",city
SRB,43.32472,21.90333,recipient,0,"Edoovillage #1626 - Serbia, Nis: Inklusive Schule Carica Jel","Niš, completed, 650 students",city
GHA,7.9453,-1.2192,recipient,40,"Edoovillage #1627 - Ghana, Akatekyiwa: Vocational Centre in ","Ghana, completed, 90 students",country
GHA,5.55602,-0.1969,recipient,34,"Edoovillage #1628 - Ghana, Accra: Universal Wonderful Street","Accra, open, 150 students",city
UGA,1.43314,31.35241,recipient,2,"Edoovillage #1629 - Uganda, Hoima : VESCOD ICT for Training ","Hoima, completed, 12 students",city
MEX,19.41116,-102.05644,recipient,6,"Edoovillage #1630 - Mexico, Uruapan: taki mundo","Uruapan, open, 50 students",city
GHA,7.38558,-1.35617,recipient,15,"Edoovillage #1631 - Ghana, Ejura: Bemi Municipal Assembly Pr","Ejura, completed, 457 students",city
ZAF,-33.92584,18.42322,recipient,41,"Edoovillage #1632 - South Africa, Cape Town: Township-Kinder","Cape Town, completed, 200 students",city
UGA,0.31628,32.58219,recipient,5,"Edoovillage #1633 - Uganda, Kampala: Good Time Nursery & Pri","Kampala, open, 280 students",city
MWI,-13.96692,33.78725,recipient,52,"Edoovillage #1634 - Malawi, lilongwe: University students un","Lilongwe, open, 700 students",city
SLE,8.48714,-13.2356,recipient,0,"Edoovillage #1635 - Sierra Leone, Freetown: Girls Empowermen","Freetown, open, 15 students",city
IRQ,36.86608,42.9879,recipient,49,"Edoovillage #1636 - Iraq, Dohuk:  Sprachkurse für Kinder/Jug","Dihok, completed, 80 students",city
MAR,28.6876,-8.8172,recipient,5,"Edoovillage #1637 - Morocco, gourrama: NOMADS UNIRAID","Morocco, open, 560 students",country
SRB,44.0268,20.8568,recipient,0,"Edoovillage #1638 - Serbia, Vlasotince: Kindergarten institu","Serbia, completed, 650 students",country
TZA,-6.3558,34.8183,recipient,2,"Edoovillage #1639 - Tanzania, Kipatimu: St. Martin’s Mission","Tanzania, open, 36 students",country
UGA,1.2822,32.3437,recipient,8,"Edoovillage #1640 - Uganda, Nkokonjeru: Initiative for Rural","Uganda, completed, 25 students",country
CMR,6.2942,12.9485,recipient,0,"Edoovillage #1641 - Cameroon, Cameroon: Computer literacy ce","Cameroon, open, 25 students",country
COD,-3.3386,23.4198,recipient,33,"Edoovillage #1642 - Congo (Kinshasa), Koka-Koli:  Petit  Sem","Congo (Kinshasa), completed, 207 students",country
COD,-3.3386,23.4198,recipient,43,"Edoovillage #1643 - Congo (Kinshasa), Yakoma: Lycée Maman Le","Congo (Kinshasa), completed, 588 students",country
COD,4.279,21.00284,recipient,53,"Edoovillage #1644 - Congo (Kinshasa), Gbadolite: Collège de ","Gbadolite, completed, 786 students",city
UGA,0.31628,32.58219,recipient,27,"Edoovillage #1645 - Uganda, Kampala: Childrens kings School ","Kampala, completed, 170 students",city
GHA,7.33991,-2.32676,recipient,0,"Edoovillage #1646 - Ghana, Sunyani: UENR Outreach Programe","Sunyani, open, 1000 students",city
KEN,-0.30719,36.07225,recipient,6,"Edoovillage #1647 - Kenya, Nakuru: Makungu Care Home","Nakuru, open, 8 students",city
MEX,32.5027,-117.00371,recipient,0,"Edoovillage #1648 - Mexico, Tanetze de Zaragoza: CEU-XHIDZA ","Tijuana, open, 16 students",city
BIH,43.84864,18.35644,recipient,10,"Edoovillage #1649 - Bosnia and Herzegovina, Sarajevo: NGO Pa","Sarajevo, completed, 70 students",city
DEU,51.43247,6.76516,recipient,146,"Edoovillage #1650 - Germany, Duisburg: Werkkiste gGmbH | Bür","Duisburg, completed, 300 students",city
NAM,-21.9086,18.1645,recipient,4,"Edoovillage #1651 - Namibia, Omaruru: Martin Luther Highscho","Namibia, open, 246 students",country
GHA,7.9453,-1.2192,recipient,8,"Edoovillage #1652 - Ghana, Wa: Digitization Seventh Day Adve","Ghana, completed, 0 students",country
CMR,6.2942,12.9485,recipient,0,"Edoovillage #1653 - Cameroon, Kouoptamo: Cetic Kouopara | Ba","Cameroon, open, 200 students",country
ZAF,-26.20227,28.04363,recipient,0,"Edoovillage #1654 - South Africa, Johannesburg: Malapa Motse","Johannesburg, open, 350 students",city
CAF,4.36122,18.55496,recipient,21,"Edoovillage #1655 - Central African Republic, Bangui: CEFODE","Bangui, completed, 21 students",city
ZAF,-28.5536,24.7525,recipient,0,"Edoovillage #1656 - South Africa, Mphahlele village: Sefalao","South Africa, open, 544 students",country
MAR,34.03313,-5.00028,recipient,0,"Edoovillage #1657 - Morocco, Fes: Association marocaine des ","Fes, open, 650 students",city
UGA,1.2822,32.3437,recipient,4,"Edoovillage #1658 - Uganda, Bwera: Van Merode Skills Trainin","Uganda, open, 125 students",country
NGA,9.6103,8.1477,recipient,103,"Edoovillage #1659 - Nigeria, Yenegua: Divine Image Kindergar","Nigeria, completed, 250 students",country
NGA,9.6103,8.1477,recipient,0,"Edoovillage #1660 - Nigeria, Mbato. Orlu Diözese: St. Theres","Nigeria, open, 250 students",country
NGA,9.6103,8.1477,recipient,29,"Edoovillage #1661 - Nigeria, Otulu: St. Anthony Nursery and ","Nigeria, completed, 150 students",country
NGA,9.6103,8.1477,recipient,0,"Edoovillage #1662 - Nigeria, Oboro: St. Michael Nursery and ","Nigeria, open, 150 students",country
NGA,5.78917,7.83829,recipient,27,"Edoovillage #1663 - Nigeria, Amaigbo: St. Gregory Secondary ","Amaigbo, completed, 150 students",city
CMR,4.04827,9.70428,recipient,6,"Edoovillage #1664 - Cameroon, Douala: Innovative ICT Solutio","Douala, open, 750 students",city
MEX,22.15234,-100.97135,recipient,5,"Edoovillage #1665 - Mexico, San Luis Potosí: PROYECTO COMUNI","San Luis Potosí, open, 134 students",city
IND,19.07283,72.88261,recipient,3,"Edoovillage #1666 - India, Mumbai: Apnalaya Project of 'Stif","Mumbai, completed, 50 students",city
